payment_id, order_id, payment_date              , payment_method, payment_status, payment_amount
      3032,     3032, 2026-03-31 14:04:52.754292, cash          , failed        ,           0.0
      3033,     3033, 2026-03-31 13:55:16.325882, paypal        , succeeded     ,        2289.81
      3034,     3034, 2026-03-31 13:56:08.669560, cash          , succeeded     ,        1909.14
      3035,     3035, 2026-03-31 13:58:38.307310, paypal        , failed        ,           0.0
      3036,     3036, 2026-03-31 13:50:05.722325, debit_card    , succeeded     ,         400.1
      3037,     3037, 2026-03-31 13:52:08.128705, credit_card   , pending       ,          11.71
      3038,     3038, 2026-03-31 14:01:56.375285, credit_card   , succeeded     ,         989.78
      3039,     3039, 2026-03-31 14:05:11.867580, debit_card    , succeeded     ,        2096.32
      3040,     3040, 2026-03-31 14:00:21.610967, credit_card   , cancelled     ,           0.0
      3041,     3041, 2026-03-31 13:57:43.869507, cash          , pending       ,         222.51
      3042,     3042, 2026-03-31 14:03:46.995142, paypal        , succeeded     ,        2169.6
      3043,     3043, 2026-03-31 13:59:03.999675, credit_card   , succeeded     ,         372.14
      3044,     3044, 2026-03-31 13:57:19.631500, cash          , succeeded     ,         359.02
      3045,     3045, 2026-03-31 13:55:08.274537, cash          , succeeded     ,        1791.29
      3046,     3046, 2026-03-31 13:59:55.957173, cash          , succeeded     ,        1773.47
      3047,     3047, 2026-03-31 13:58:51.393097, cash          , succeeded     ,        1634.53
      3048,     3048, 2026-03-31 13:51:16.903419, debit_card    , succeeded     ,        1865.52
      3049,     3049, 2026-03-31 13:50:00.527053, paypal        , pending       ,        1705.83
      3050,     3050, 2026-03-31 13:56:29.712689, credit_card   , succeeded     ,         442.39
      3051,     3051, 2026-03-31 13:55:34.207685, paypal        , succeeded     ,        1540.79
      3052,     3052, 2026-03-31 13:50:04.537027, paypal        , succeeded     ,         622.14
      3053,     3053, 2026-03-31 13:50:12.395311, debit_card    , succeeded     ,        1929.4
      3054,     3054, 2026-03-31 14:02:52.978346, cash          , succeeded     ,        1267.83
      3055,     3055, 2026-03-31 13:54:10.085142, credit_card   , succeeded     ,        2035.56
      3056,     3056, 2026-03-31 13:50:55.361695, credit_card   , succeeded     ,        3363.96
      3057,     3057, 2026-03-31 13:52:57.019386, cash          , succeeded     ,        1466.6
      3058,     3058, 2026-03-31 13:59:37.608752, credit_card   , succeeded     ,        1424.91
      3059,     3059, 2026-03-31 13:54:45.393378, debit_card    , succeeded     ,         940.04
      3060,     3060, 2026-03-31 13:52:49.942923, credit_card   , succeeded     ,        1778.66
      3061,     3061, 2026-03-31 14:05:43.866920, paypal        , cancelled     ,           0.0
      3062,     3062, 2026-03-31 14:05:24.055195, credit_card   , pending       ,         450.16
      3063,     3063, 2026-03-31 13:53:19.492395, credit_card   , succeeded     ,         756.74
      3064,     3064, 2026-03-31 14:01:27.535179, credit_card   , failed        ,           0.0
      3065,     3065, 2026-03-31 13:50:01.389044, paypal        , failed        ,           0.0
      3066,     3066, 2026-03-31 14:04:29.191203, paypal        , succeeded     ,        1886.4
      3067,     3067, 2026-03-31 14:06:13.564003, debit_card    , succeeded     ,         909.02
      3068,     3068, 2026-03-31 13:50:08.759293, debit_card    , succeeded     ,        2875.24
      3069,     3069, 2026-03-31 13:59:09.384344, debit_card    , succeeded     ,        1786.41
      3070,     3070, 2026-03-31 14:04:09.450834, paypal        , succeeded     ,         772.62
      3071,     3071, 2026-03-31 14:05:34.353774, paypal        , succeeded     ,        1778.65
      3072,     3072, 2026-03-31 13:57:48.050769, paypal        , failed        ,           0.0
      3073,     3073, 2026-03-31 13:55:59.157232, cash          , succeeded     ,         947.95
      3074,     3074, 2026-03-31 13:49:49.180055, paypal        , succeeded     ,         634.82
      3075,     3075, 2026-03-31 14:01:21.319341, debit_card    , failed        ,           0.0
      3076,     3076, 2026-03-31 13:50:47.744429, debit_card    , succeeded     ,        2353.57
      3077,     3077, 2026-03-31 13:57:16.657003, debit_card    , succeeded     ,         290.59
      3078,     3078, 2026-03-31 14:05:18.782644, credit_card   , succeeded     ,         334.55
      3079,     3079, 2026-03-31 13:53:32.097318, paypal        , cancelled     ,           0.0
      3080,     3080, 2026-03-31 13:49:20.376272, paypal        , succeeded     ,        1189.8
      3081,     3081, 2026-03-31 13:54:53.088862, credit_card   , succeeded     ,         784.71
      3082,     3082, 2026-03-31 13:53:29.751594, debit_card    , succeeded     ,        1054.1
      3083,     3083, 2026-03-31 13:54:49.304545, paypal        , succeeded     ,         687.93
      3084,     3084, 2026-03-31 14:02:33.914788, cash          , failed        ,           0.0
      3085,     3085, 2026-03-31 13:51:18.431718, cash          , succeeded     ,        1103.03
      3086,     3086, 2026-03-31 13:58:38.854336, debit_card    , succeeded     ,        2581.48
      3087,     3087, 2026-03-31 14:02:00.582483, debit_card    , succeeded     ,         318.92
      3088,     3088, 2026-03-31 14:05:26.108203, credit_card   , succeeded     ,         844.14
      3089,     3089, 2026-03-31 14:00:44.403018, credit_card   , failed        ,           0.0
      3090,     3090, 2026-03-31 14:04:36.531794, paypal        , succeeded     ,         594.69
      3091,     3091, 2026-03-31 13:53:02.466578, cash          , succeeded     ,        1754.34
      3092,     3092, 2026-03-31 13:50:06.744854, paypal        , succeeded     ,        2111.51
      3093,     3093, 2026-03-31 14:05:51.837404, cash          , failed        ,           0.0
      3094,     3094, 2026-03-31 14:05:04.669775, credit_card   , succeeded     ,        2333.67
      3095,     3095, 2026-03-31 14:01:27.338097, paypal        , succeeded     ,        1738.92
      3096,     3096, 2026-03-31 14:02:34.820161, cash          , succeeded     ,        1105.63
      3097,     3097, 2026-03-31 13:49:26.191041, paypal        , succeeded     ,        2502.05
      3098,     3098, 2026-03-31 14:06:27.540526, credit_card   , succeeded     ,         888.18
      3099,     3099, 2026-03-31 14:05:53.900405, credit_card   , succeeded     ,        1959.57
      3100,     3100, 2026-03-31 13:59:33.999439, debit_card    , failed        ,           0.0
      3101,     3101, 2026-03-31 13:59:49.427263, cash          , succeeded     ,        2178.34
      3102,     3102, 2026-03-31 13:50:15.040967, credit_card   , succeeded     ,        1983.48
      3103,     3103, 2026-03-31 13:58:43.539272, credit_card   , succeeded     ,        1049.7
      3104,     3104, 2026-03-31 14:05:50.328731, debit_card    , succeeded     ,        1248.99
      3105,     3105, 2026-03-31 13:53:40.149079, cash          , succeeded     ,        2624.4
      3106,     3106, 2026-03-31 13:49:33.080255, paypal        , succeeded     ,        1869.52
      3107,     3107, 2026-03-31 13:49:26.448092, credit_card   , succeeded     ,        1874.85
      3108,     3108, 2026-03-31 13:57:56.212607, credit_card   , succeeded     ,        1665.83
      3109,     3109, 2026-03-31 14:00:30.363926, credit_card   , succeeded     ,         442.18
      3110,     3110, 2026-03-31 13:56:34.036808, debit_card    , failed        ,           0.0
      3111,     3111, 2026-03-31 13:54:15.691820, credit_card   , succeeded     ,         238.61
      3112,     3112, 2026-03-31 14:04:05.820183, cash          , succeeded     ,         406.2
      3113,     3113, 2026-03-31 14:06:17.182901, debit_card    , failed        ,           0.0
      3114,     3114, 2026-03-31 13:49:11.158723, credit_card   , succeeded     ,         775.92
      3115,     3115, 2026-03-31 13:49:47.785071, paypal        , succeeded     ,        2368.77
      3116,     3116, 2026-03-31 14:02:43.502302, paypal        , succeeded     ,        2891.98
      3117,     3117, 2026-03-31 14:03:24.272223, debit_card    , succeeded     ,        1339.66
      3118,     3118, 2026-03-31 13:58:24.920730, cash          , failed        ,           0.0
      3119,     3119, 2026-03-31 14:04:17.118029, debit_card    , succeeded     ,         446.69
      3120,     3120, 2026-03-31 14:01:04.496514, debit_card    , succeeded     ,        1857.79
      3121,     3121, 2026-03-31 14:02:04.957456, credit_card   , succeeded     ,        1020.36
      3122,     3122, 2026-03-31 13:58:44.695637, debit_card    , succeeded     ,        3021.49
      3123,     3123, 2026-03-31 13:49:44.311651, credit_card   , failed        ,           0.0
      3124,     3124, 2026-03-31 14:02:34.936037, paypal        , succeeded     ,        1761.15
      3125,     3125, 2026-03-31 14:01:19.075774, debit_card    , succeeded     ,         520.97
      3126,     3126, 2026-03-31 13:56:32.096141, credit_card   , succeeded     ,         963.91
      3127,     3127, 2026-03-31 13:56:28.980268, paypal        , succeeded     ,        1470.38
      3128,     3128, 2026-03-31 13:51:16.792064, credit_card   , succeeded     ,         899.36
      3129,     3129, 2026-03-31 13:56:40.989083, cash          , failed        ,           0.0
      3130,     3130, 2026-03-31 14:04:56.918467, debit_card    , pending       ,        1921.51
      3131,     3131, 2026-03-31 14:06:29.137321, credit_card   , succeeded     ,         472.95
      3132,     3132, 2026-03-31 13:55:25.125364, credit_card   , succeeded     ,        1240.15
      3133,     3133, 2026-03-31 13:52:17.137279, cash          , failed        ,           0.0
      3134,     3134, 2026-03-31 13:56:39.446816, credit_card   , succeeded     ,        2374.33
      3135,     3135, 2026-03-31 13:49:50.556307, paypal        , succeeded     ,        2205.63
      3136,     3136, 2026-03-31 13:52:58.596099, paypal        , succeeded     ,         850.11
      3137,     3137, 2026-03-31 13:59:23.706872, cash          , succeeded     ,        1475.34
      3138,     3138, 2026-03-31 13:52:53.295957, paypal        , succeeded     ,        1791.26
      3139,     3139, 2026-03-31 14:02:15.273744, credit_card   , failed        ,           0.0
      3140,     3140, 2026-03-31 14:04:47.402165, paypal        , succeeded     ,        1022.93
      3141,     3141, 2026-03-31 14:03:04.635310, credit_card   , failed        ,           0.0
      3142,     3142, 2026-03-31 13:59:01.492501, debit_card    , succeeded     ,        2623.36
      3143,     3143, 2026-03-31 14:06:38.213835, paypal        , cancelled     ,           0.0
      3144,     3144, 2026-03-31 13:49:04.090445, cash          , failed        ,           0.0
      3145,     3145, 2026-03-31 14:01:45.412997, credit_card   , succeeded     ,        1421.95
      3146,     3146, 2026-03-31 14:03:25.631643, cash          , pending       ,        1286.9
      3147,     3147, 2026-03-31 13:50:10.740610, paypal        , pending       ,        1183.2
      3148,     3148, 2026-03-31 13:51:04.853166, paypal        , succeeded     ,         924.66
      3149,     3149, 2026-03-31 13:52:03.040956, cash          , succeeded     ,         781.06
      3150,     3150, 2026-03-31 13:49:35.216982, cash          , failed        ,           0.0
      3151,     3151, 2026-03-31 13:55:05.640861, paypal        , pending       ,        1857.87
      3152,     3152, 2026-03-31 14:00:35.625668, cash          , succeeded     ,        1235.16
      3153,     3153, 2026-03-31 13:53:11.783892, cash          , succeeded     ,        1213.32
      3154,     3154, 2026-03-31 13:54:03.805739, debit_card    , succeeded     ,         186.6
      3155,     3155, 2026-03-31 13:59:42.613753, debit_card    , succeeded     ,        2672.56
      3156,     3156, 2026-03-31 13:57:24.997475, credit_card   , succeeded     ,         529.01
      3157,     3157, 2026-03-31 13:51:00.166466, credit_card   , succeeded     ,        2190.36
      3158,     3158, 2026-03-31 13:50:10.948141, paypal        , succeeded     ,         522.16
      3159,     3159, 2026-03-31 13:53:18.214764, cash          , succeeded     ,         659.37
      3160,     3160, 2026-03-31 13:58:35.137891, credit_card   , succeeded     ,         524.72
      3161,     3161, 2026-03-31 13:57:42.523592, paypal        , succeeded     ,        2215.56
      3162,     3162, 2026-03-31 14:02:02.036118, paypal        , succeeded     ,         735.38
      3163,     3163, 2026-03-31 13:55:13.514979, cash          , succeeded     ,         939.64
      3164,     3164, 2026-03-31 14:05:16.308933, credit_card   , succeeded     ,        1272.7
      3165,     3165, 2026-03-31 13:52:45.910272, paypal        , succeeded     ,        1487.7
      3166,     3166, 2026-03-31 14:01:38.184568, credit_card   , succeeded     ,        1343.18
      3167,     3167, 2026-03-31 14:05:44.741147, credit_card   , succeeded     ,         386.31
      3168,     3168, 2026-03-31 14:02:50.625078, debit_card    , succeeded     ,         656.42
      3169,     3169, 2026-03-31 13:54:04.098087, debit_card    , succeeded     ,         501.02
